UBIGEO,DEP,PROV,DIST,CODCP,NOMCP,MNOMCP,CAPITAL,CON_IE,NIVEL,CPINEI,CPINEI2,CPINEI_BKP,FUENTE_G,Z,XGD,YGD,Y_X_COORD
60807,CAJAMARCA,JAEN,POMAHUACA,120363,Pomahuaca,POMAHUACA,3,1,GIPS,608070001,,608070001,MED-GPS,1077,-79.22973097,-5.93209344,-85.16182441
220809,SAN MARTIN,RIOJA,YURACYACU,116585,Yuracyacu,YURACYACU,3,1,GIPS,2208090001,,2208090001,MED-GPS,816,-77.22627803,-5.93066414,-83.15694217
10305,AMAZONAS,BONGARA,CUISPES,132425,Cuispes,CUISPES,3,1,GIP,103050001,,103050001,MED-GPS,1891,-77.94579034,-5.92815222,-83.87394256
10310,AMAZONAS,BONGARA,SHIPASBAMBA,123534,Shipasbamba,SHIPASBAMBA,3,1,IPS,103100001,,103100001,MED-GPS,1655,-77.9808638,-5.90995912,-83.89082292
220807,SAN MARTIN,RIOJA,SAN FERNANDO,111187,San Fernando,SAN FERNANDO,3,1,IPS,2208070001,,2208070001,MED-GPS,824,-77.2692584,-5.90148228,-83.17074068
10705,AMAZONAS,UTCUBAMBA,JAMALCA,540001,Jamalca,JAMALCA,3,1,GIPS,107050001,,107050001,MED-GPS,1176,-78.23836815,-5.89428865,-84.1326568
10302,AMAZONAS,BONGARA,CHISQUILLA,112322,Chisquilla,CHISQUILLA,3,1,GP,103020001,,103020001,MED-GPS,2043,-77.78606486,-5.89778757,-83.68385243
10304,AMAZONAS,BONGARA,COROSHA,122259,Corosha,COROSHA,3,1,GP,103040001,,103040001,MED-GPS,2276,-77.82261644,-5.84344429,-83.66606073
160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,126324,Balsapuerto,BALSAPUERTO,3,1,IPS,1602020001,,1602020001,MED-GPS,209,-76.55972253,-5.8336164,-82.39333893
10306,AMAZONAS,BONGARA,FLORIDA,210327,Florida / Pomacochas,FLORIDA / POMACOCHAS,3,1,GIPSLD,103060001,,103060001,MED-GPS,2245,-77.96914045,-5.8262189,-83.79535935
220802,SAN MARTIN,RIOJA,AWAJUN,119904,Bajo Naranjillo,BAJO NARANJILLO,3,1,GIPS,2208020001,2208020018,2208020001,MED-GPS,877,-77.38350315,-5.81624002,-83.19974317
160504,LORETO,REQUENA,EMILIO SAN MARTIN,131031,Tamanco,TAMANCO,3,1,IPS,1605040001,,1605040001,MED-GPS,105,-74.28334094,-5.7944038,-80.07774474
60810,CAJAMARCA,JAEN,SAN FELIPE,116394,San Felipe,SAN FELIPE,3,1,GIPS,608100001,,608100001,MED-GPS,1843,-79.31371473,-5.77046135,-85.08417608
160505,LORETO,REQUENA,MAQUIA,311097,Nueva Santa Isabel,NUEVA SANTA ISABEL,3,1,IP,1605050001,,1605050001,MED-GPS,113,-74.53817907,-5.75009232,-80.28827139
220805,SAN MARTIN,RIOJA,PARDO MIGUEL,126580,Naranjos,NARANJOS,3,1,IPSD,2208050001,,2208050001,MED-GPS,958,-77.50379115,-5.73934903,-83.24314018
10702,AMAZONAS,UTCUBAMBA,CAJARURO,112758,Cajaruro,CAJARURO,3,1,GIPSL,107020001,,107020001,MED-GPS,447,-78.42976452,-5.73712827,-84.16689279
10312,AMAZONAS,BONGARA,YAMBRASBAMBA,122926,Yambrasbamba,YAMBRASBAMBA,3,1,IPS,103120001,,103120001,MED-GPS,1875,-77.9248228,-5.73555203,-83.66037483
160509,LORETO,REQUENA,TAPICHE,311185,Iberia,IBERIA,3,1,IPSL,1605090001,,1605090001,MED-GPS,102,-74.13805655,-5.69391966,-79.83197621
10203,AMAZONAS,BAGUA,COPALLIN,117686,Copallin,COPALLIN,3,1,IPSL,102030001,,102030001,MED-GPS,696,-78.42285628,-5.67483503,-84.09769131
60802,CAJAMARCA,JAEN,BELLAVISTA,127911,Bellavista,BELLAVISTA,3,1,GIPSL,608020001,,608020001,MED-GPS,435,-78.67920519,-5.6651682,-84.34437339
60809,CAJAMARCA,JAEN,SALLIQUE,118709,Sallique,SALLIQUE,3,1,GIPS,608090001,,608090001,MED-GPS,1678,-79.3155151,-5.65832272,-84.97383782
10704,AMAZONAS,UTCUBAMBA,EL MILAGRO,120672,El Milagro,EL MILAGRO,3,1,GIPSL,107040001,107040018,107040001,MED-GPS,390,-78.5581294,-5.63801902,-84.19614842
60806,CAJAMARCA,JAEN,LAS PIRIAS,131040,Las Pirias,LAS PIRIAS,3,1,GIPS,608060001,,608060001,MED-GPS,1605,-78.85273934,-5.62704997,-84.47978931
60805,CAJAMARCA,JAEN,HUABAL,523411,Huabal,HUABAL,3,1,GIPS,608050001,,608050001,MED-GPS,1369,-78.89977271,-5.61265625,-84.51242896
10206,AMAZONAS,BAGUA,LA PECA,131166,La Peca,LA PECA,3,1,GIPSED,102060001,,102060001,MED-GPS,867,-78.43765626,-5.61222928,-84.04988554
200803,PIURA,SECHURA,BERNAL,116590,Bernal,BERNAL,3,1,IPSL,2008030001,,2008030001,INEI,15,-80.74175972,-5.458601271,-86.20036099
200302,PIURA,HUANCABAMBA,CANCHAQUE,113882,Canchaque,CANCHAQUE,3,1,IPSKLD,2003020001,,2003020001,MED-GPS,1199,-79.60625,-5.3763508,-84.9826008
200110,PIURA,PIURA,LA UNION,110890,La Union,LA UNION,3,1,GIPSKLED,2001100001,,2001100001,IMG_SATELITAL,14,-80.74256283,-5.402154717,-86.14471755
200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,117947,San Miguel de El Faique,SAN MIGUEL DE EL FAIQUE,3,1,GIPSL,2003060001,,2003060001,MED-GPS,1241,-79.60620987,-5.40186526,-85.00807513
200107,PIURA,PIURA,CURA MORI,130306,Cucungara,CUCUNGARA,3,1,IPS,2001070001,,2001070001,MED-GPS,23,-80.66364891,-5.32027746,-85.98392637
60812,CAJAMARCA,JAEN,SANTA ROSA,536843,Santa Rosa,SANTA ROSA,3,1,GIPS,608120001,,608120001,MED-GPS,1240,-78.56687137,-5.43348749,-84.00035886
10202,AMAZONAS,BAGUA,ARAMANGO,111736,Aramango,ARAMANGO,3,1,GIPSD,102020001,,102020001,MED-GPS,494,-78.4380164,-5.41652752,-83.85454392
60907,CAJAMARCA,SAN IGNACIO,TABACONAS,110811,Tabaconas,TABACONAS,3,1,IPS,609070001,,609070001,MED-GPS,1885,-79.2836426,-5.31618152,-84.59982412
60904,CAJAMARCA,SAN IGNACIO,LA COIPA,120634,La Coipa,LA COIPA,3,1,GIPS,609040001,,609040001,MED-GPS,1493,-78.90613889,-5.3929893,-84.29912819
200406,PIURA,MORROPON,SALITRAL,120711,Salitral,SALITRAL,3,1,IPS,2004060001,,2004060001,MED-GPS,158,-79.83243013,-5.34209868,-85.17452881
60902,CAJAMARCA,SAN IGNACIO,CHIRINOS,132405,Chirinos,CHIRINOS,3,1,IPSKLD,609020001,,609020001,MED-GPS,1833,-78.89853154,-5.30563177,-84.20416331
160205,LORETO,ALTO AMAZONAS,JEBEROS,118959,Jeberos,JEBEROS,3,1,IPS,1602050001,,1602050001,MED-GPS,152,-76.28373715,-5.29091752,-81.57465467
160506,LORETO,REQUENA,PUINAHUA,232480,Breta├▒a,BRETA├æA,3,1,IPS,1605060001,,1605060001,MED-GPS,104,-74.34574608,-5.25573062,-79.6014767
200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,132379,San Martin,SAN MARTIN,3,1,GIPSLD,,,,MED-GPS,38,-80.66927686,-5.1819013,-85.85117816
10205,AMAZONAS,BAGUA,IMAZA,118993,Chiriaco,CHIRIACO,3,1,IPSKD,102050001,,102050001,MED-GPS,303,-78.28883914,-5.1639864,-83.45282554
200205,PIURA,AYABACA,MONTERO,111795,Montero,MONTERO,3,1,IPSKD,2002050001,,2002050001,MED-GPS,1065,-79.82910068,-4.63229992,-84.4614006
60905,CAJAMARCA,SAN IGNACIO,NAMBALLE,128613,Namballe,NAMBALLE,3,1,IPS,609050001,,609050001,MED-GPS,702,-79.08783153,-5.00437956,-84.09221109
200114,PIURA,PIURA,TAMBO GRANDE,119513,Tambogrande,TAMBOGRANDE,3,1,GIPSKD,2001140001,,2001140001,MED-GPS,73,-80.3422494,-4.93533727,-85.27758667
200202,PIURA,AYABACA,FRIAS,129311,Frias,FRIAS,3,1,GIPSK,2002020001,,2002020001,MED-GPS,1696,-79.94719627,-4.93164103,-84.8788373
160510,LORETO,REQUENA,JENARO HERRERA,132880,Jenaro Herrera,JENARO HERRERA,3,1,GIPSD,1605100001,,1605100001,MED-GPS,104,-73.66968306,-4.90368863,-78.57337169
200606,PIURA,SULLANA,MIGUEL CHECA,127970,Sojo,SOJO,3,1,GIPS,2006060001,,2006060001,MED-GPS,50,-80.81537972,-4.90222289,-85.71760261
200602,PIURA,SULLANA,BELLAVISTA,116861,Bellavista,BELLAVISTA,3,1,GIPSLED,2006020001,,2006020001,MED-GPS,60,-80.68076135,-4.89025791,-85.57101926
200605,PIURA,SULLANA,MARCAVELICA,114061,Marcavelica,MARCAVELICA,3,1,GID,2006050001,,2006050001,MED-GPS,48,-80.70334929,-4.88163789,-85.58498718
160507,LORETO,REQUENA,SAQUENA,215729,Bagazan,BAGAZAN,3,1,IPSL,1605070001,,1605070001,MED-GPS,94,-73.53332019,-4.72514763,-78.25846782
20105,ANCASH,HUARAZ,INDEPENDENCIA,129688,Centenario,CENTENARIO,3,1,GIPSKLED,201050001,,201050001,MED-GPS,3038,-77.5314811,-9.51667278,-87.04815388
80704,CUSCO,CHUMBIVILCAS,COLQUEMARCA,125462,Colquemarca,COLQUEMARCA,3,1,GIPS,807040001,,807040001,MED-GPS,3597,-72.04020652,-14.28370029,-86.32390681
30709,APURIMAC,GRAU,SAN ANTONIO,112000,San Antonio,SAN ANTONIO,3,1,IPS,307090001,,307090001,MED-GPS,3459,-72.62329522,-14.16964166,-86.79293688
50908,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,122480,San Pedro de Larcay,SAN PEDRO DE LARCAY,3,1,GIPS,509080001,,509080001,MED-GPS,3378,-73.57282183,-14.16884966,-87.74167149
30107,APURIMAC,ABANCAY,PICHIRHUA,117621,Pichirhua,PICHIRHUA,3,1,GIP,301070001,,301070001,MED-GPS,2743,-73.07341196,-13.86117128,-86.93458324
210302,PUNO,CARABAYA,AJOYANI,130664,Ajoyani,AJOYANI,3,1,IPS,2103020001,,2103020001,MED-GPS,4259,-70.22394359,-14.22965061,-84.4535942
30711,APURIMAC,GRAU,TURPAY,123872,Turpay,TURPAY,3,1,IPS,307110001,,307110001,MED-GPS,3423,-72.62244817,-14.22772802,-86.85017619
50620,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,112741,Santa Ana de Huaycahuacho,SANTA ANA DE HUAYCAHUACHO,3,1,GIPSL,506200001,,506200001,MED-GPS,2970,-73.95676718,-14.22672548,-88.18349266
30412,APURIMAC,AYMARAES,SA├æAYCA,122752,Sa├▒ayca,SA├æAYCA,3,1,IPS,304120001,,304120001,MED-GPS,3357,-73.34718271,-14.20471012,-87.55189283
30306,APURIMAC,ANTABAMBA,PACHACONAS,121678,Pachaconas,PACHACONAS,3,1,GIPS,303060001,,303060001,MED-GPS,3445,-73.01622514,-14.22306346,-87.2392886
211207,PUNO,SANDIA,SAN JUAN DEL ORO,121289,San Juan del Oro,SAN JUAN DEL ORO,3,1,IPSKLD,2112070001,,2112070001,MED-GPS,1318,-69.15372114,-14.22103979,-83.37476093
30408,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,112790,Pichihua,PICHIHUA,3,1,IPS,304080001,,304080001,MED-GPS,3118,-73.17389552,-14.14819508,-87.3220906
80506,CUSCO,CANAS,PAMPAMARCA,132599,Pampamarca,PAMPAMARCA,3,1,GIPSD,805060001,,805060001,MED-GPS,3811,-71.45986626,-14.14740916,-85.60727542
30714,APURIMAC,GRAU,CURASCO,128582,Curasco,CURASCO,3,1,GIPS,307140001,,307140001,MED-GPS,3544,-72.56760492,-14.06176007,-86.62936499
50203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,111279,Pampa Cangallo,PAMPA CANGALLO,3,1,IPSKLED,502030001,,502030001,MED-GPS,3322,-74.1955601,-13.55749703,-87.75305713
80603,CUSCO,CANCHIS,COMBAPATA,119884,Combapata,COMBAPATA,3,1,GIPSLD,806030001,,806030001,MED-GPS,3480,-71.42963352,-14.10159487,-85.53122839
80508,CUSCO,CANAS,TUPAC AMARU,132029,Tungasuca,TUNGASUCA,3,1,GIPSL,805080001,,805080001,MED-GPS,3792,-71.47603452,-14.16392954,-85.63996406
30302,APURIMAC,ANTABAMBA,EL ORO,132967,Ayahuay,AYAHUAY,3,1,GIPS,303020001,,303020001,MED-GPS,3274,-73.05855905,-14.20938535,-87.2679444
30407,APURIMAC,AYMARAES,IHUAYLLO,117705,Ihuayllo,IHUAYLLO,3,1,IPS,304070001,,304070001,MED-GPS,3151,-73.26787821,-14.13343511,-87.40131332
90606,HUANCAVELICA,HUAYTARA,OCOYO,114684,Ocoyo,OCOYO,3,1,IPS,906060001,,906060001,MED-GPS,1930,-75.02249068,-14.0082687,-89.03075938
30707,APURIMAC,GRAU,PATAYPAMPA,119343,Pataypampa,PATAYPAMPA,3,1,IPS,307070001,,307070001,MED-GPS,3790,-72.67221951,-14.17743119,-86.8496507
110113,ICA,ICA,TATE,129414,Tate de La Capilla,TATE DE LA CAPILLA,3,1,GIPS,1101130001,,1101130001,MED-GPS,398,-75.70781418,-14.15564793,-89.86346211
30413,APURIMAC,AYMARAES,SORAYA,114630,Soraya,SORAYA,3,1,IPS,304130001,,304130001,MED-GPS,2876,-73.31492097,-14.16493037,-87.47985134
30210,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,130343,Pampachiri,PAMPACHIRI,3,1,IP,302100001,,302100001,MED-GPS,3378,-73.54450165,-14.1870473,-87.73154895
80607,CUSCO,CANCHIS,SAN PEDRO,129868,San Pedro,SAN PEDRO,3,1,GIPS,806070001,,806070001,MED-GPS,3487,-71.34338498,-14.18651576,-85.52990074
50905,AYACUCHO,SUCRE,HUACA├æA,113507,Huaca├▒a,HUACA├æA,3,1,GIPS,509050001,,509050001,MED-GPS,3183,-73.88626375,-14.1719203,-88.05818405
51107,AYACUCHO,VILCAS HUAMAN,SAURAMA,126740,Saurama,SAURAMA,3,1,IPS,511070001,,511070001,MED-GPS,3554,-73.75925065,-13.69549604,-87.45474669
30414,APURIMAC,AYMARAES,TAPAIRIHUA,113864,Tapairihua,TAPAIRIHUA,3,1,IPS,304140001,,304140001,MED-GPS,2820,-73.14054461,-14.14126936,-87.28181397
30710,APURIMAC,GRAU,SANTA ROSA,111153,Santa Rosa,SANTA ROSA,3,1,GIPS,307100001,,307100001,MED-GPS,3563,-72.65702071,-14.13975999,-86.7967807
110110,ICA,ICA,SAN JUAN BAUTISTA,116714,San Juan Bautista,SAN JUAN BAUTISTA,3,1,GIPS,1101100001,,1101100001,MED-GPS,426,-75.73510056,-14.01140553,-89.74650609
81002,CUSCO,PARURO,ACCHA,131587,Accha,ACCHA,3,1,GIPS,810020001,,810020001,MED-GPS,3587,-71.83147138,-13.97120554,-85.80267692
110107,ICA,ICA,PUEBLO NUEVO,123564,Pueblo Nuevo,PUEBLO NUEVO,3,1,GIPS,1101070001,,1101070001,MED-GPS,401,-75.70750844,-14.12868864,-89.83619708
50607,AYACUCHO,LUCANAS,HUAC-HUAS,127279,Huac Huas,HUAC HUAS,3,1,GIPSL,506070001,,506070001,MED-GPS,3171,-74.94202121,-14.13145112,-89.07347233
50910,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,110184,Santiago de Paucaray,SANTIAGO DE PAUCARAY,3,1,IPS,509100001,,509100001,MED-GPS,3246,-73.63744099,-14.04413482,-87.68157581
90605,HUANCAVELICA,HUAYTARA,LARAMARCA,116403,Laramarca,LARAMARCA,3,1,IPSL,906050001,,906050001,MED-GPS,3386,-75.03536181,-13.94846782,-88.98382963
80204,CUSCO,ACOMAYO,MOSOC LLACTA,117484,Mosoc Llacta,MOSOC LLACTA,3,1,GIPS,802040001,,802040001,MED-GPS,3802,-71.47276801,-14.1204444,-85.59321241
30506,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,117080,Challhuahuacho,CHALLHUAHUACHO,3,1,GIPSKL,305060001,,305060001,MED-GPS,3698,-72.24649698,-14.11869023,-86.36518721
30402,APURIMAC,AYMARAES,CAPAYA,116945,Capaya,CAPAYA,3,1,IP,304020001,,304020001,MED-GPS,3294,-73.32108699,-14.11753619,-87.43862318
30706,APURIMAC,GRAU,MICAELA BASTIDAS,124981,Ayrihuanca,AYRIHUANCA,3,1,GIPS,307060001,,307060001,MED-GPS,3508,-72.61432497,-14.11526158,-86.72958655
50911,AYACUCHO,SUCRE,SORAS,127810,Soras,SORAS,3,1,GIPSKLE,509110001,,509110001,MED-GPS,3420,-73.60407796,-14.1144892,-87.71856716
211210,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,215286,San Pedro de Putina Punco,SAN PEDRO DE PUTINA PUNCO,3,1,IPSD,2112100001,,2112100001,MED-GPS,937,-69.04783388,-14.11255578,-83.16038966
50906,AYACUCHO,SUCRE,MORCOLLA,117441,Morcolla,MORCOLLA,3,1,GIPS,509060001,,509060001,MED-GPS,3478,-73.87223251,-14.1086989,-87.98093141
110114,ICA,ICA,YAUCA DEL ROSARIO,123771,Pampahuasi,PAMPAHUASI,3,1,IPS,1101140001,,1101140001,MED-GPS,839,-75.47711158,-14.09920528,-89.57631686
110103,ICA,ICA,LOS AQUIJES,127786,Los Aquijes,LOS AQUIJES,3,1,IPS,1101030001,,1101030001,MED-GPS,417,-75.69137375,-14.09630431,-89.78767806
110405,ICA,PALPA,TIBILLO,131546,Tibillo,TIBILLO,3,1,GIPS,1104050001,,1104050001,MED-GPS,2172,-75.17197327,-14.09365579,-89.26562906
211209,PUNO,SANDIA,ALTO INAMBARI,128093,Massiapo,MASSIAPO,3,1,GIPS,2112090001,,2112090001,MED-GPS,1346,-69.24322477,-14.0904389,-83.33366367
30505,APURIMAC,COTABAMBAS,MARA,133068,Mara,MARA,3,1,GIPS,305050001,,305050001,MED-GPS,3768,-72.10208977,-14.08635536,-86.18844513
30211,APURIMAC,ANDAHUAYLAS,POMACOCHA,126727,Pomacocha,POMACOCHA,3,1,IPS,302110001,,302110001,MED-GPS,3662,-73.59095976,-14.08404187,-87.67500163
30712,APURIMAC,GRAU,VILCABAMBA,131981,Vilcabamba,VILCABAMBA,3,1,IPSKE,307120001,,307120001,MED-GPS,2774,-72.62498894,-14.07777233,-86.70276127
30708,APURIMAC,GRAU,PROGRESO,131923,Progreso,PROGRESO,3,1,GIPSK,307080001,,307080001,MED-GPS,3868,-72.4763364,-14.07247734,-86.54881374
81006,CUSCO,PARURO,OMACHA,126952,Omacha,OMACHA,3,1,IP,810060001,,810060001,MED-GPS,3876,-71.73810965,-14.06968978,-85.80779943
30702,APURIMAC,GRAU,CURPAHUASI,115653,Curpahuasi,CURPAHUASI,3,1,IPS,307020001,,307020001,MED-GPS,3470,-72.67032204,-14.06355016,-86.7338722
80202,CUSCO,ACOMAYO,ACOPIA,131483,Acopia,ACOPIA,3,1,GIPS,802020001,,802020001,MED-GPS,3714,-71.49352002,-14.0566184,-85.55013842
51004,AYACUCHO,VICTOR FAJARDO,ASQUIPATA,129175,Asquipata,ASQUIPATA,3,1,P,510040001,,510040001,INEI,3324,-73.90954176,-14.0549618,-87.96450356
30416,APURIMAC,AYMARAES,TORAYA,127046,Toraya,TORAYA,3,1,IPS,304160001,,304160001,MED-GPS,3147,-73.29455309,-14.05312739,-87.34768048
30217,APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,122160,Umamarca,UMAMARCA,3,1,IPS,302170001,,302170001,MED-GPS,3383,-73.56598661,-14.05303133,-87.61901794
30206,APURIMAC,ANDAHUAYLAS,HUAYANA,128205,Huayana,HUAYANA,3,1,IPS,302060001,,302060001,MED-GPS,3181,-73.6093184,-14.05069836,-87.66001676
110106,ICA,ICA,PARCONA,111324,Parcona,PARCONA,3,1,GIPSKLD,1101060001,,1101060001,MED-GPS,446,-75.69852009,-14.04679228,-89.74531237
90603,HUANCAVELICA,HUAYTARA,CORDOVA,113082,Cordova,CORDOVA,3,1,IPSL,906030001,,906030001,MED-GPS,3228,-75.18470109,-14.04103427,-89.22573536
110102,ICA,ICA,LA TINGUI├æA,114097,La Tingui├▒a,LA TINGUI├æA,3,1,GIPSKLD,1101020001,,1101020001,MED-GPS,436,-75.71208167,-14.03907842,-89.75116009
50907,AYACUCHO,SUCRE,PAICO,125255,Paico,PAICO,3,1,GIPSL,509070001,,509070001,MED-GPS,3097,-73.64213224,-14.03841195,-87.68054419
80205,CUSCO,ACOMAYO,POMACANCHI,112652,Pomacanchi,POMACANCHI,3,1,IPSKED,802050001,,802050001,MED-GPS,3691,-71.5710625,-14.03481141,-85.60587391
80602,CUSCO,CANCHIS,CHECACUPE,128305,Checacupe,CHECACUPE,3,1,GIPSE,806020001,,806020001,MED-GPS,3441,-71.45356989,-14.02519053,-85.47876042
80207,CUSCO,ACOMAYO,SANGARARA,110715,Sangarara,SANGARARA,3,1,GIPSK,802070001,,802070001,MED-GPS,3770,-71.60344577,-13.9471524,-85.55059817
210307,PUNO,CARABAYA,ITUATA,123506,Tambillo,TAMBILLO,3,1,IPS,2103070001,,2103070001,MED-GPS,3773,-70.21417045,-13.87628738,-84.09045783
30405,APURIMAC,AYMARAES,COLCABAMBA,130248,Colcabamba,COLCABAMBA,3,1,IPS,304050001,,304050001,MED-GPS,3156,-73.25433154,-14.00603741,-87.26036895
30409,APURIMAC,AYMARAES,LUCRE,118946,Lucre,LUCRE,3,1,IPS,304090001,,304090001,MED-GPS,2809,-73.22647755,-13.94955185,-87.1760294
210304,PUNO,CARABAYA,COASA,111297,Coasa,COASA,3,1,IPSD,2103040001,,2103040001,MED-GPS,3750,-70.0183449,-13.9873912,-84.0057361
110108,ICA,ICA,SALAS,113189,Guadalupe,GUADALUPE,3,1,GIPSLD,1101080001,,1101080001,Gobierno Regional,433,-75.77288745,-13.9860538,-89.75894125
80605,CUSCO,CANCHIS,PITUMARCA,124249,Pitumarca,PITUMARCA,3,1,GIPS,806050001,,806050001,MED-GPS,3564,-71.41740051,-13.98038041,-85.39778092
90608,HUANCAVELICA,HUAYTARA,QUERCO,117188,Querco,QUERCO,3,1,GIPSE,906080001,,906080001,MED-GPS,2880,-74.97683155,-13.97952682,-88.95635837
30404,APURIMAC,AYMARAES,CHAPIMARCA,112464,Chapimarca,CHAPIMARCA,3,1,IPS,304040001,,304040001,MED-GPS,3402,-73.0651139,-13.97472937,-87.03984327
50909,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,112699,San Salvador de Quije,SAN SALVADOR DE QUIJE,3,1,IPS,509090001,,509090001,MED-GPS,3209,-73.73472104,-13.96838362,-87.70310466
30214,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,131954,San Miguel de Chaccrampa,SAN MIGUEL DE CHACCRAMPA,3,1,IPS,302140001,,302140001,MED-GPS,3665,-73.60782456,-13.96114327,-87.56896783
30415,APURIMAC,AYMARAES,TINTAY,121724,Tintay,TINTAY,3,1,IPS,304150001,,304150001,MED-GPS,2770,-73.18506059,-13.95969431,-87.1447549
50303,AYACUCHO,HUANCA SANCOS,SACSAMARCA,553953,Sacsamarca,SACSAMARCA,3,1,GIPS,503030001,,503030001,MED-GPS,3472,-74.31281202,-13.9429859,-88.25579792
90612,HUANCAVELICA,HUAYTARA,SAN ISIDRO,124684,San Isidro de Huirpacancha,SAN ISIDRO DE HUIRPACANCHA,3,1,IPSL,906120001,,906120001,MED-GPS,3633,-75.23867855,-13.95641154,-89.19509009
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,117348,San Jose De Los Molinos,SAN JOSE DE LOS MOLINOS,3,1,IPS,1101090001,,1101090001,MED-GPS,526,-75.67099028,-13.93293889,-89.60392917
81008,CUSCO,PARURO,PILLPINTO,120341,Pillpinto,PILLPINTO,3,1,IPS,810080001,,810080001,MED-GPS,2861,-71.76081164,-13.95355278,-85.71436442
80203,CUSCO,ACOMAYO,ACOS,114934,Acos,ACOS,3,1,GIPS,802030001,,802030001,MED-GPS,3088,-71.7383389,-13.95133653,-85.68967543
30102,APURIMAC,ABANCAY,CHACOCHE,115220,Chacoche,CHACOCHE,3,1,IPS,301020001,,301020001,MED-GPS,3482,-72.99086413,-13.94172219,-86.93258632
30704,APURIMAC,GRAU,HUAYLLATI,122555,Huayllati,HUAYLLATI,3,1,IPS,307040001,,307040001,MED-GPS,3462,-72.48446753,-13.92834851,-86.41281604
30411,APURIMAC,AYMARAES,SAN JUAN DE CHAC├æA,110308,San Juan de Chac├æa,SAN JUAN DE CHAC├æA,3,1,IPS,304110001,,304110001,MED-GPS,2858,-73.18182437,-13.92388872,-87.10571309
210308,PUNO,CARABAYA,OLLACHEA,129988,Ollachea,OLLACHEA,3,1,IPS,2103080001,,2103080001,MED-GPS,2717,-70.47219977,-13.7940318,-84.26623157
30103,APURIMAC,ABANCAY,CIRCA,120149,Circa,CIRCA,3,1,GIPS,301030001,,301030001,MED-GPS,3187,-72.87577727,-13.87822657,-86.75400384
51006,AYACUCHO,VICTOR FAJARDO,CAYARA,110152,Cayara,CAYARA,3,1,IPS,510060001,,510060001,MED-GPS,3188,-73.98875373,-13.79509635,-87.78385008
90611,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,124642,San Francisco de Sangayaico,SAN FRANCISCO DE SANGAYAICO,3,1,IPS,906110001,,906110001,MED-GPS,3385,-75.2490329,-13.79506004,-89.04409294
50904,AYACUCHO,SUCRE,CHILCAYOC,127472,Chilcayoc,CHILCAYOC,3,1,IPS,509040001,,509040001,MED-GPS,3387,-73.72730863,-13.88343158,-87.61074021
30703,APURIMAC,GRAU,GAMARRA,122198,Palpacachi,PALPACACHI,3,1,GIPS,307030001,,307030001,MED-GPS,3456,-72.5083385,-13.87205807,-86.38039657
30106,APURIMAC,ABANCAY,LAMBRAMA,110765,Lambrama,LAMBRAMA,3,1,IPS,301060001,,301060001,MED-GPS,3114,-72.76977099,-13.87055759,-86.64032858
210305,PUNO,CARABAYA,CORANI,127576,Corani,CORANI,3,1,IPS,2103050001,,2103050001,MED-GPS,4024,-70.60469639,-13.86849892,-84.47319531
30203,APURIMAC,ANDAHUAYLAS,CHIARA,125074,Chiara,CHIARA,3,1,IPSL,302030001,,302030001,MED-GPS,3280,-73.66889745,-13.86718867,-87.53608612
51106,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,614112,Pacchahuallhua,PACCHAHUALLHUA,3,1,IPS,511060001,,511060001,MED-GPS,3596,-73.87733202,-13.85217141,-87.72950343
81004,CUSCO,PARURO,COLCHA,111482,Colcha,COLCHA,3,1,GPS,810040001,,810040001,MED-GPS,2786,-71.80276026,-13.85021228,-85.65297254
51010,AYACUCHO,VICTOR FAJARDO,HUALLA,117194,Hualla / San Pedro de Hualla,HUALLA / SAN PEDRO DE HUALLA,3,1,IPSLD,510100001,,510100001,MED-GPS,3410,-73.95077431,-13.84990601,-87.80068032
50903,AYACUCHO,SUCRE,CHALCOS,117815,Chalcos,CHALCOS,3,1,IPSL,509030001,,509030001,MED-GPS,3658,-73.75411164,-13.84777958,-87.60189122
50304,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,133120,Santiago de Lucanamarca,SANTIAGO DE LUCANAMARCA,3,1,IPS,503040001,,503040001,MED-GPS,3487,-74.37240052,-13.84364802,-88.21604854
