UBIGEO,DEP,PROV,DIST,CODCP,NOMCP,MNOMCP,CAPITAL,CON_IE,NIVEL,CPINEI,CPINEI2,CPINEI_BKP,FUENTE_G,Z,XGD,YGD,Y_X_COORD
020202,ANCASH,AIJA,CORIS,130423,Quecap,QUECAP,0,0,,,,,IGN,2760,-77.72485377000,-9.81929403000,-9.81929402999998-77.72485377
100317,HUANUCO,DOS DE MAYO,RIPAN,230112,Huayash,HUAYASH,0,0,,1003170060,,1003170060,IGN,3825,-76.82559227000,-9.81926728000,-9.81926727999996-76.82559227
020202,ANCASH,AIJA,CORIS,517240,Huicshu,HUICSHU,0,0,,0202020056,,0202020056,IGN,2741,-77.70768478000,-9.81916877000,-9.81916876999998-77.70768478
100104,HUANUCO,HUANUCO,CHURUBAMBA,225912,Jatun Chullpa,JATUN CHULLPA,0,0,,1001040066,,1001040066,IGN,2032,-76.13495327000,-9.81914228000,-9.81914227999994-76.13495327
020202,ANCASH,AIJA,CORIS,216273,Shaoallo,SHAOALLO,0,0,,,,,IGN,2979,-77.71323427000,-9.81907178000,-9.81907177999994-77.71323427
100802,HUANUCO,PACHITEA,CHAGLLA,614438,Asencion,ASENCION,0,0,,,,,INEI,2313,-75.76946878000,-9.81904490000,-9.81904489999994-75.76946878
020201,ANCASH,AIJA,AIJA,538163,Huancall,HUANCALL,0,0,,0202010025,,0202010025,IGN,3344,-77.61246901000,-9.78601653000,-9.78601652999993-77.61246901
100322,HUANUCO,DOS DE MAYO,SILLAPATA,542941,Carampayog,CARAMPAYOG,0,0,,,,,IGN,3879,-76.77236578000,-9.78591627000,-9.78591626999997-76.77236578
021004,ANCASH,HUARI,CHAVIN DE HUANTAR,227639,Hacienda Callan,HACIENDA CALLAN,0,0,,0210040052,,0210040052,IGN,4273,-77.13620976000,-9.77355640000,-9.77355639999996-77.13620976
101107,HUANUCO,YAROWILCA,PAMPAMARCA,214102,Ogo,OGO,0,0,,,,,IGN,3639,-76.73104026000,-9.77354427000,-9.77354426999995-76.73104026
020201,ANCASH,AIJA,AIJA,547210,Yanco,YANCO,0,0,,,,,IGN,3598,-77.59183215000,-9.77354089000,-9.77354088999994-77.59183215
101104,HUANUCO,YAROWILCA,APARICIO POMARES,243763,Villa Castilla,VILLA CASTILLA,0,1,IPS,1011040036,,1011040036,IGN,3521,-76.64553590000,-9.77316814000,-9.77316813999994-76.6455359
020104,ANCASH,HUARAZ,HUANCHAY,125289,Parian,PARIAN,0,1,P,0201040063,,0201040063,MED-GPS,2838,-77.80621522000,-9.77401722000,-9.77401721999996-77.80621522
021710,ANCASH,RECUAY,TICAPAMPA,250699,Tarugo,TARUGO,0,0,,,,,PPD 250000,4249,-77.48796852000,-9.77312553000,-9.77312552999996-77.48796852
021710,ANCASH,RECUAY,TICAPAMPA,211445,Mina San Pedro,MINA SAN PEDRO,0,0,,,,,IGN,4157,-77.48045041000,-9.77297553000,-9.77297552999994-77.4804504099999
100313,HUANUCO,DOS DE MAYO,PACHAS,623545,Timushana,TIMUSHANA,0,0,,1003130162,,1003130162,INEI,4203,-76.89794500000,-9.77555500000,-9.77555499999994-76.8979449999999
100104,HUANUCO,HUANUCO,CHURUBAMBA,225253,Pinculluyoc,PINCULLUYOC,0,0,,,,,IGN,3088,-76.16742364000,-9.77286464000,-9.77286463999997-76.16742364
101104,HUANUCO,YAROWILCA,APARICIO POMARES,623333,Santa Rosa de Ticahuayin,SANTA ROSA DE TICAHUAYIN,0,0,,1011040039,,1011040039,INEI,3546,-76.64463833300,-9.77208833300,-9.77208833299994-76.644638333
100321,HUANUCO,DOS DE MAYO,SHUNQUI,536821,Choquicocha,CHOQUICOCHA,0,0,,1003210041,,1003210041,IGN,3771,-76.81185351000,-9.77278141000,-9.77278140999994-76.8118535099999
020201,ANCASH,AIJA,AIJA,216637,Campamento Tarugo,CAMPAMENTO TARUGO,0,0,,,,,IGN,4601,-77.54142465000,-9.77263253000,-9.77263252999995-77.54142465
101101,HUANUCO,YAROWILCA,CHAVINILLO,237775,Tactacancha,TACTACANCHA,0,0,,1011010135,,1011010135,IGN,4121,-76.47157515000,-9.77254677000,-9.77254676999996-76.47157515
100317,HUANUCO,DOS DE MAYO,RIPAN,617060,Chiuruco,CHIURUCO,0,0,,1003170026,,1003170026,INEI,3795,-76.87869166700,-9.81027500000,-9.81027499999993-76.8786916669999
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,610535,Soraya,SORAYA,0,0,,,,,INEI,879,-75.53826953000,-9.80962303000,-9.80962302999995-75.53826953
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,615538,Los Angeles del Rio Codo,LOS ANGELES DEL RIO CODO,0,1,P,1009020034,,1009020034,MED-GPS,298,-75.36048887000,-9.80952308000,-9.80952307999996-75.36048887
021710,ANCASH,RECUAY,TICAPAMPA,243002,Mina Florida,MINA FLORIDA,0,0,,,,,IGN,4417,-77.48078441000,-9.80946353000,-9.80946352999996-77.48078441
020201,ANCASH,AIJA,AIJA,234101,Carhuas Cancha,CARHUAS CANCHA,0,0,,,,,IGN,4364,-77.52839240000,-9.80925427000,-9.80925426999994-77.5283924
021702,ANCASH,RECUAY,CATAC,118707,Gitana,GITANA,0,0,,0217020029,,0217020029,IGN,3860,-77.37605927000,-9.80921802000,-9.80921801999995-77.37605927
020205,ANCASH,AIJA,SUCCHA,124664,Colca,COLCA,0,1,GP,0202050002,,0202050002,MED-GPS,2703,-77.66172299000,-9.80926989000,-9.80926988999994-77.66172299
020203,ANCASH,AIJA,HUACLLAN,246526,Shamocoto,SHAMOCOTO,0,0,,,,,IGN,3261,-77.70901090000,-9.80912453000,-9.80912452999996-77.7090109
100322,HUANUCO,DOS DE MAYO,SILLAPATA,215861,Minagaga,MINAGAGA,0,0,,1003220006,,1003220006,IGN,3554,-76.75552652000,-9.74794465000,-9.74794464999997-76.75552652
100313,HUANUCO,DOS DE MAYO,PACHAS,123839,Mashuapata,MASHUAPATA,0,0,,1003130135,,1003130135,IGN,3873,-76.88966365000,-9.74786814000,-9.74786813999998-76.88966365
101104,HUANUCO,YAROWILCA,APARICIO POMARES,124279,Chupan,CHUPAN,3,1,IPS,1011040001,,1011040001,MED-GPS,3418,-76.64826913000,-9.74782989000,-9.74782988999993-76.64826913
101104,HUANUCO,YAROWILCA,APARICIO POMARES,625071,Ragrahuayi,RAGRAHUAYI,0,0,,1011040030,,1011040030,INEI,3428,-76.62958000000,-9.74059333300,-9.74059333299994-76.62958
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,516659,Querapampa,QUERAPAMPA,0,1,P,1001090003,,1001090003,MED-GPS,3563,-76.41044503000,-9.78023002000,-9.78023001999998-76.4104450299999
020201,ANCASH,AIJA,AIJA,514080,Ranra Huran,RANRA HURAN,0,0,,0202010021,,0202010021,IGN,3721,-77.58951964000,-9.77996352000,-9.77996351999997-77.5895196399999
020203,ANCASH,AIJA,HUACLLAN,241733,Bre├▒a,BRE├æA,0,0,,0202030002,,0202030002,IGN,3772,-77.68825101000,-9.77995677000,-9.77995676999996-77.68825101
020202,ANCASH,AIJA,CORIS,514308,Shonque,SHONQUE,0,0,,0202020020,,0202020020,IGN,3785,-77.71495440000,-9.77884214000,-9.77884213999994-77.7149544
100104,HUANUCO,HUANUCO,CHURUBAMBA,622112,San Juan de Igna,SAN JUAN DE IGNA,0,1,P,1001040032,,1001040032,MED-GPS,3613,-76.28652500000,-9.74894425000,-9.74894424999997-76.286525
020204,ANCASH,AIJA,LA MERCED,532194,Jachacacllan,JACHACACLLAN,0,0,,0202040063,,0202040063,IGN,3852,-77.59657315000,-9.74882816000,-9.74882815999996-77.59657315
020204,ANCASH,AIJA,LA MERCED,541894,Huarahuayuna,HUARAHUAYUNA,0,0,,0202040060,,0202040060,IGN,3501,-77.60894252000,-9.74882640000,-9.74882639999993-77.60894252
021710,ANCASH,RECUAY,TICAPAMPA,524936,Huachacpampa,HUACHACPAMPA,0,0,,,,,IGN,3477,-77.44077866000,-9.74864328000,-9.74864327999995-77.44077866
021710,ANCASH,RECUAY,TICAPAMPA,231871,Collparuri,COLLPARURI,0,0,,,,,IGN,3568,-77.45708290000,-9.74864290000,-9.74864289999994-77.4570829
100104,HUANUCO,HUANUCO,CHURUBAMBA,521488,Hualmish,HUALMISH,0,1,IPS,1001040020,,1001040020,MED-GPS,3306,-76.25220974000,-9.74863342000,-9.74863341999998-76.25220974
101104,HUANUCO,YAROWILCA,APARICIO POMARES,238975,Sogo Pampa,SOGO PAMPA,0,0,,1011040052,,1011040052,IGN,3821,-76.58794403000,-9.74853390000,-9.74853389999993-76.58794403
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,211859,├æahuinccacca,├æAHUINCCACCA,0,0,,,,,IGN,3416,-76.30279278000,-9.74842278000,-9.74842277999994-76.3027927799999
100322,HUANUCO,DOS DE MAYO,SILLAPATA,122478,Piruro,PIRURO,0,0,,1003220008,,1003220008,IGN,3442,-76.76489815000,-9.74838502000,-9.74838501999994-76.76489815
100323,HUANUCO,DOS DE MAYO,YANAS,526344,Pucarumi,PUCARUMI,0,0,,1003230044,,1003230044,IGN,3694,-76.72874453000,-9.74812878000,-9.74812877999995-76.72874453
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,233509,Huacra Huillca,HUACRA HUILLCA,0,0,,,,,IGN,3956,-76.37136078000,-9.77759764000,-9.77759763999995-76.37136078
021702,ANCASH,RECUAY,CATAC,124288,Yanayacu,YANAYACU,0,0,,0217020007,,0217020007,IGN,3570,-77.41701152000,-9.77759327000,-9.77759326999995-77.41701152
101106,HUANUCO,YAROWILCA,OBAS,551571,Tararpampa,TARARPAMPA,0,0,,,,,IGN,3810,-76.62592914000,-9.77739390000,-9.77739389999994-76.62592914
100321,HUANUCO,DOS DE MAYO,SHUNQUI,533441,Rayanucro,RAYANUCRO,0,0,,1003210023,,1003210023,IGN,3576,-76.80365203000,-9.74748152000,-9.74748151999995-76.80365203
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,221348,Santa Isabel,SANTA ISABEL,0,1,GIPS,1009050028,,1009050028,MED-GPS,213,-74.96455966000,-9.77880718000,-9.77880717999994-74.96455966
100322,HUANUCO,DOS DE MAYO,SILLAPATA,211755,Huancapampa,HUANCAPAMPA,0,0,,1003220070,,1003220070,IGN,3695,-76.73862690000,-9.77875516000,-9.77875515999995-76.7386269
101101,HUANUCO,YAROWILCA,CHAVINILLO,538285,Ichic Yanama,ICHIC YANAMA,0,0,,,,,IGN,4195,-76.52468415000,-9.77860265000,-9.77860264999993-76.52468415
100313,HUANUCO,DOS DE MAYO,PACHAS,612333,Puca Meza Pata,PUCA MEZA PATA,0,0,,1003130167,,1003130167,INEI,3815,-76.89185833300,-9.78289833300,-9.78289833299993-76.891858333
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,241119,Yana Mayo,YANA MAYO,0,0,,1001090016,,1001090016,IGN,3814,-76.43947764000,-9.77838952000,-9.77838951999996-76.43947764
021702,ANCASH,RECUAY,CATAC,112011,Jaguispata / Jaquishpata,JAGUISPATA / JAQUISHPATA,0,0,,,,,IGN,4036,-77.34039276000,-9.77836716000,-9.77836715999996-77.34039276
100321,HUANUCO,DOS DE MAYO,SHUNQUI,212435,Chalcan,CHALCAN,0,0,,1003210043,,1003210043,IGN,3139,-76.80463990000,-9.77807428000,-9.77807427999994-76.8046399
100313,HUANUCO,DOS DE MAYO,PACHAS,545129,Ugro Puquio,UGRO PUQUIO,0,0,,1003130166,,1003130166,IGN,3708,-76.88716965000,-9.77807253000,-9.77807252999997-76.88716965
101106,HUANUCO,YAROWILCA,OBAS,521857,Huamparin,HUAMPARIN,0,1,GP,1011060021,,1011060021,MED-GPS,3728,-76.68127910000,-9.77807094000,-9.77807093999996-76.6812791
020203,ANCASH,AIJA,HUACLLAN,222372,Cunhuasa,CUNHUASA,0,0,,,,,IGN,3523,-77.68067777000,-9.77806540000,-9.77806539999995-77.68067777
100104,HUANUCO,HUANUCO,CHURUBAMBA,238133,Cerocnioc,CEROCNIOC,0,0,,,,,IGN,3045,-76.19277678000,-9.77805715000,-9.77805714999994-76.19277678
020201,ANCASH,AIJA,AIJA,129924,Chilcho,CHILCHO,0,0,,0202010022,,0202010022,IGN,3341,-77.62172802000,-9.77781490000,-9.77781489999995-77.62172802
020201,ANCASH,AIJA,AIJA,522947,Huisllac,HUISLLAC,0,0,,0202010019,,0202010019,IGN,3771,-77.58501076000,-9.77759977000,-9.77759976999994-77.58501076
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,126705,El Dorado,EL DORADO,0,1,IP,1009050033,,1009050033,MED-GPS,221,-75.01265196000,-9.80897914000,-9.80897913999996-75.01265196
020202,ANCASH,AIJA,CORIS,532434,Puquio Uran,PUQUIO URAN,0,0,,0202020048,,0202020048,IGN,3468,-77.71652564000,-9.80896427000,-9.80896426999993-77.71652564
100317,HUANUCO,DOS DE MAYO,RIPAN,620565,Mancallpa,MANCALLPA,0,0,,1003170030,,1003170030,INEI,4043,-76.85973666700,-9.80584833300,-9.80584833299997-76.8597366669999
100322,HUANUCO,DOS DE MAYO,SILLAPATA,514691,Ogopampa,OGOPAMPA,0,0,,1003220049,,1003220049,IGN,3933,-76.78409165000,-9.80889478000,-9.80889477999995-76.7840916499999
100104,HUANUCO,HUANUCO,CHURUBAMBA,539187,Lucma Yoc,LUCMA YOC,0,0,,1001040063,,1001040063,MED-GPS,2539,-76.13591586000,-9.79112135000,-9.79112134999997-76.13591586
101101,HUANUCO,YAROWILCA,CHAVINILLO,625388,Ogobamba,OGOBAMBA,0,0,,1011010126,,1011010126,INEI,4191,-76.59298000000,-9.77897500000,-9.77897499999995-76.59298
100106,HUANUCO,HUANUCO,QUISQUI (KICHKI),228805,Tactacorral,TACTACORRAL,0,0,,,,,IGN,3790,-76.41199240000,-9.80860190000,-9.80860189999993-76.4119924
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,212711,Ungara,UNGARA,0,0,,,,,IGN,3136,-76.31403314000,-9.80832953000,-9.80832952999998-76.3140331399999
101107,HUANUCO,YAROWILCA,PAMPAMARCA,245437,Luychu,LUYCHU,0,0,,,,,IGN,3852,-76.71460626000,-9.80831441000,-9.80831440999998-76.71460626
101106,HUANUCO,YAROWILCA,OBAS,622362,Shunqui,SHUNQUI,0,0,,,,,INEI,3797,-76.68028700000,-9.80867000000,-9.80866999999995-76.680287
101106,HUANUCO,YAROWILCA,OBAS,541468,Alacayog,ALACAYOG,0,0,,1011060049,,1011060049,IGN,3775,-76.68000777000,-9.80825265000,-9.80825264999993-76.68000777
101106,HUANUCO,YAROWILCA,OBAS,113060,Humpare / Ultococha,HUMPARE / ULTOCOCHA,0,0,,1011060026,,1011060026,IGN,3830,-76.68280865000,-9.78451577000,-9.78451576999993-76.68280865
020202,ANCASH,AIJA,CORIS,241217,Huagash,HUAGASH,0,0,,0202020111,,0202020111,IGN,3401,-77.74607252000,-9.80983453000,-9.80983452999993-77.74607252
101107,HUANUCO,YAROWILCA,PAMPAMARCA,235375,Mesapata,MESAPATA,0,0,,1011070057,,1011070057,IGN,3986,-76.70957502000,-9.80981978000,-9.80981977999994-76.70957502
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,569722,Kilicsha,KILICSHA,0,1,IP,1001090114,,1001090114,MED-GPS,2617,-76.27574917000,-9.80976163000,-9.80976162999997-76.27574917
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,228248,Huallanca,HUALLANCA,0,0,,,,,IGN,2837,-76.30349764000,-9.80974116000,-9.80974115999993-76.30349764
101104,HUANUCO,YAROWILCA,APARICIO POMARES,237947,Jircacancha,JIRCACANCHA,0,0,,,,,IGN,3436,-76.65340290000,-9.77254266000,-9.77254265999994-76.6534028999999
100103,HUANUCO,HUANUCO,CHINCHAO,223397,Tullca,TULLCA,0,1,GP,1001030107,,1001030107,MED-GPS,2249,-76.09774376000,-9.77253846000,-9.77253845999996-76.09774376
100322,HUANUCO,DOS DE MAYO,SILLAPATA,126619,Collpa,COLLPA,0,0,,1003220079,,1003220079,IGN,3653,-76.73936902000,-9.77249202000,-9.77249201999996-76.73936902
101101,HUANUCO,YAROWILCA,CHAVINILLO,541605,Cruzmiyoj,CRUZMIYOJ,0,1,G,1011010004,,1011010004,IGN,3925,-76.54041477000,-9.77231765000,-9.77231764999993-76.54041477
021710,ANCASH,RECUAY,TICAPAMPA,233917,Tomapata,TOMAPATA,0,0,,0217100034,,0217100034,IGN,3630,-77.44732103000,-9.77231015000,-9.77231014999995-77.44732103
100802,HUANUCO,PACHITEA,CHAGLLA,528455,Rio Blanco,RIO BLANCO,0,0,,1008020023,,1008020023,IGN,2468,-75.72870414000,-9.77228015000,-9.77228014999997-75.7287041399999
100321,HUANUCO,DOS DE MAYO,SHUNQUI,510621,Taucun,TAUCUN,0,0,,1003210042,,1003210042,IGN,3255,-76.80543141000,-9.77215615000,-9.77215614999994-76.80543141
021710,ANCASH,RECUAY,TICAPAMPA,531294,Ba├▒os,BA├æOS,0,0,,,,,IGN,3980,-77.46166090000,-9.77203990000,-9.77203989999998-77.4616609
100103,HUANUCO,HUANUCO,CHINCHAO,243779,Micho,MICHO,0,1,GIP,1001030104,,1001030104,MED-GPS,2558,-76.08163690000,-9.77181776000,-9.77181775999998-76.0816369
100321,HUANUCO,DOS DE MAYO,SHUNQUI,515621,Cajonpuquio,CAJONPUQUIO,0,0,,1003210039,,1003210039,IGN,3829,-76.81594140000,-9.77178727000,-9.77178726999995-76.8159414
100313,HUANUCO,DOS DE MAYO,PACHAS,622406,Meza Pata Grande,MEZA PATA GRANDE,0,0,,1003130160,,1003130160,INEI,3841,-76.88989000000,-9.77681666700,-9.77681666699993-76.88989
100321,HUANUCO,DOS DE MAYO,SHUNQUI,545727,Tucuhuain,TUCUHUAIN,0,0,,1003210038,,1003210038,IGN,3500,-76.82723889000,-9.77176140000,-9.77176139999995-76.82723889
100802,HUANUCO,PACHITEA,CHAGLLA,617483,Chichipara,CHICHIPARA,0,0,,1008020099,,1008020099,INEI,1718,-75.76026998500,-9.71740997800,-9.71740997799998-75.760269985
020201,ANCASH,AIJA,AIJA,124090,Llanqui,LLANQUI,0,1,GP,0202010015,,0202010015,MED-GPS,3674,-77.59683285000,-9.76991528000,-9.76991527999996-77.5968328499999
101107,HUANUCO,YAROWILCA,PAMPAMARCA,523440,Organo Rumi,ORGANO RUMI,0,0,,,,,IGN,3689,-76.73069027000,-9.77164002000,-9.77164001999995-76.73069027
250204,UCAYALI,ATALAYA,YURUA,617152,Bacapishtea,BACAPISHTEA,0,0,,,,,INEI,275,-72.65257815000,-9.77162891000,-9.77162890999995-72.65257815
100322,HUANUCO,DOS DE MAYO,SILLAPATA,246023,Ancahuachanga,ANCAHUACHANGA,0,0,,1003220028,,1003220028,IGN,3610,-76.78489452000,-9.77162665000,-9.77162664999997-76.78489452
101101,HUANUCO,YAROWILCA,CHAVINILLO,513020,Ocshapiteg,OCSHAPITEG,0,0,,1011010005,,1011010005,IGN,4138,-76.55238990000,-9.77155927000,-9.77155926999995-76.5523899
020201,ANCASH,AIJA,AIJA,223192,Pumahuain,PUMAHUAIN,0,0,,0202010013,,0202010013,IGN,3684,-77.58235215000,-9.77128677000,-9.77128676999996-77.58235215
101106,HUANUCO,YAROWILCA,OBAS,537621,Jecchopata,JECCHOPATA,0,0,,1011060055,,1011060055,IGN,3556,-76.67249078000,-9.81143716000,-9.81143715999997-76.67249078
020202,ANCASH,AIJA,CORIS,531451,Pachac,PACHAC,0,0,,0202020049,,0202020049,IGN,3079,-77.72589114000,-9.81131453000,-9.81131452999995-77.72589114
020204,ANCASH,AIJA,LA MERCED,117548,Tiprac / Ticrap,TIPRAC / TICRAP,0,0,,0202040037,,0202040037,IGN,3585,-77.65645303000,-9.74182139000,-9.74182138999993-77.65645303
101107,HUANUCO,YAROWILCA,PAMPAMARCA,521397,Chacapampa,CHACAPAMPA,0,0,,,,,IGN,3125,-76.65874165000,-9.74180653000,-9.74180652999996-76.65874165
100321,HUANUCO,DOS DE MAYO,SHUNQUI,538569,Porogsajircan,POROGSAJIRCAN,0,0,,1003210052,,1003210052,IGN,3645,-76.83042265000,-9.74179916000,-9.74179915999997-76.8304226499999
021710,ANCASH,RECUAY,TICAPAMPA,224895,Canyapampa,CANYAPAMPA,0,0,,,,,IGN,3529,-77.45819540000,-9.74177902000,-9.74177901999997-77.4581954
021701,ANCASH,RECUAY,RECUAY,541164,Ninakaka,NINAKAKA,0,0,,0217010058,,0217010058,IGN,4083,-77.49962928000,-9.72136640000,-9.72136639999997-77.49962928
021710,ANCASH,RECUAY,TICAPAMPA,513537,Plaza Pampa,PLAZA PAMPA,0,0,,,,,IGN,3989,-77.38429476000,-9.72135789000,-9.72135788999998-77.38429476
021701,ANCASH,RECUAY,RECUAY,517594,Challhua,CHALLHUA,0,0,,0217010062,,0217010062,IGN,3421,-77.45147266000,-9.72128677000,-9.72128676999995-77.45147266
100313,HUANUCO,DOS DE MAYO,PACHAS,228611,Intinpunco,INTINPUNCO,0,0,,1003130104,,1003130104,IGN,3678,-76.81494188000,-9.72123203000,-9.72123202999995-76.8149418799999
021701,ANCASH,RECUAY,RECUAY,617806,Marcara Pampa,MARCARA PAMPA,0,0,,0217010056,,0217010056,INEI,3868,-77.47971333300,-9.72595000000,-9.72594999999995-77.479713333
020109,ANCASH,HUARAZ,PAMPAS GRANDE,127495,Acray,ACRAY,0,0,,0201090107,,0201090107,IGN,987,-77.94798589000,-9.72111978000,-9.72111977999998-77.94798589
020202,ANCASH,AIJA,CORIS,623838,Casa Hacienda,CASA HACIENDA,0,0,,0202020047,,0202020047,INEI,3145,-77.73065166700,-9.79302666700,-9.79302666699994-77.730651667
020201,ANCASH,AIJA,AIJA,216223,Mina Mariscal,MINA MARISCAL,0,0,,,,,IGN,4549,-77.51497891000,-9.81095927000,-9.81095926999996-77.51497891
100317,HUANUCO,DOS DE MAYO,RIPAN,621977,Pojpush,POJPUSH,0,0,,1003170042,,1003170042,INEI,3730,-76.83741000000,-9.81135666700,-9.81135666699993-76.83741
020201,ANCASH,AIJA,AIJA,211801,Jarman,JARMAN,0,0,,,,,IGN,3487,-77.60404464000,-9.81089065000,-9.81089064999998-77.60404464
020202,ANCASH,AIJA,CORIS,128462,Huarhua Coto,HUARHUA COTO,0,1,G,0202020045,,0202020045,IGN,3728,-77.77410040000,-9.81078015000,-9.81078014999997-77.7741004
100106,HUANUCO,HUANUCO,QUISQUI (KICHKI),235182,Accopite,ACCOPITE,0,0,,,,,IGN,3831,-76.42251640000,-9.81077965000,-9.81077964999997-76.4225164
020205,ANCASH,AIJA,SUCCHA,225706,Allma,ALLMA,0,0,,,,,IGN,3383,-77.63205052000,-9.81073702000,-9.81073701999998-77.63205052
101106,HUANUCO,YAROWILCA,OBAS,530584,Guegui,GUEGUI,0,0,,1011060052,,1011060052,IGN,3207,-76.65264440000,-9.81073315000,-9.81073314999998-76.6526444
101101,HUANUCO,YAROWILCA,CHAVINILLO,626166,Sengayog,SENGAYOG,0,0,,1011010025,,1011010025,INEI,3785,-76.60557833300,-9.80620000000,-9.80619999999993-76.605578333
020202,ANCASH,AIJA,CORIS,519672,Percay,PERCAY,0,0,,0202020044,,0202020044,IGN,2322,-77.83953253000,-9.81067427000,-9.81067426999994-77.83953253
020201,ANCASH,AIJA,AIJA,226477,Quelloc Cona,QUELLOC CONA,0,0,,,,,IGN,3717,-77.58841003000,-9.81059578000,-9.81059577999997-77.58841003
100322,HUANUCO,DOS DE MAYO,SILLAPATA,227173,Chuchupuquio,CHUCHUPUQUIO,0,0,,,,,IGN,3849,-76.74630415000,-9.81025540000,-9.81025539999996-76.74630415
101106,HUANUCO,YAROWILCA,OBAS,510359,Huarman,HUARMAN,0,0,,1011060051,,1011060051,IGN,3364,-76.66404163000,-9.81008677000,-9.81008676999994-76.66404163
020205,ANCASH,AIJA,SUCCHA,619575,San Jose,SAN JOSE,0,0,,0202050003,,0202050003,INEI,2664,-77.66575000000,-9.80951166700,-9.80951166699998-77.6657499999999
020201,ANCASH,AIJA,AIJA,549163,Manpac,MANPAC,0,0,,0202010029,,0202010029,IGN,3214,-77.61507052000,-9.79014915000,-9.79014914999993-77.61507052
020508,ANCASH,BOLOGNESI,HUALLANCA,229433,Yurac Rumi,YURAC RUMI,0,0,,0205080089,,0205080089,IGN,4278,-77.01042053000,-9.79005728000,-9.79005727999993-77.01042053
020201,ANCASH,AIJA,AIJA,511011,Hueyllan,HUEYLLAN,0,0,,0202010028,,0202010028,IGN,3494,-77.60269965000,-9.78995815000,-9.78995814999996-77.60269965
100313,HUANUCO,DOS DE MAYO,PACHAS,513309,Yuracpuquio,YURACPUQUIO,0,0,,,,,IGN,4191,-76.90068252000,-9.78983453000,-9.78983452999995-76.90068252
100317,HUANUCO,DOS DE MAYO,RIPAN,127951,Utcog,UTCOG,0,0,,1003170015,,1003170015,IGN,3161,-76.80672915000,-9.78612090000,-9.78612089999996-76.80672915
100322,HUANUCO,DOS DE MAYO,SILLAPATA,243427,Jarapayoc,JARAPAYOC,0,0,,,,,IGN,3696,-76.76825652000,-9.78483952000,-9.78483951999993-76.76825652
100317,HUANUCO,DOS DE MAYO,RIPAN,111527,Racuay,RACUAY,0,1,IPS,1003170010,,1003170010,PROVIAS,3618,-76.83508616000,-9.77724922000,-9.77724921999993-76.8350861599999
021004,ANCASH,HUARI,CHAVIN DE HUANTAR,532493,Cayan,CAYAN,0,0,,0210040052,,0210040052,IGN,4410,-77.14531451000,-9.78466341000,-9.78466340999995-77.1453145099999
020204,ANCASH,AIJA,LA MERCED,122081,Sipza,SIPZA,0,1,G,0202040048,,0202040048,MED-GPS,3329,-77.62247156000,-9.74093891000,-9.74093890999995-77.62247156
020104,ANCASH,HUARAZ,HUANCHAY,611083,Raypa Nuevo/Raypa,RAYPA NUEVO/RAYPA,0,1,IPS,0201040053,,0201040053,MED-GPS,1382,-77.88114235000,-9.74542530000,-9.74542529999997-77.8811423499999
021701,ANCASH,RECUAY,RECUAY,624529,Huayllacancha,HUAYLLACANCHA,0,0,,0217010077,,0217010077,INEI,3798,-77.47023998600,-9.74510997800,-9.74510997799996-77.470239986
100321,HUANUCO,DOS DE MAYO,SHUNQUI,230826,Tantash,TANTASH,0,0,,1003210013,,1003210013,IGN,3618,-76.79757452000,-9.74524503000,-9.74524502999998-76.79757452
100323,HUANUCO,DOS DE MAYO,YANAS,243332,Cluk,CLUK,0,0,,,,,IGN,3327,-76.74366290000,-9.74495028000,-9.74495027999996-76.7436628999999
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,243769,Maray Corral,MARAY CORRAL,0,0,,,,,IGN,3924,-76.39365976000,-9.74489315000,-9.74489314999994-76.3936597599999
101104,HUANUCO,YAROWILCA,APARICIO POMARES,622332,Jircahuayi,JIRCAHUAYI,0,0,,1011040054,,1011040054,INEI,3623,-76.60642666700,-9.73290833300,-9.73290833299995-76.6064266669999
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,233507,Quisuar,QUISUAR,0,0,,1001090153,,1001090153,IGN,3543,-76.33068876000,-9.74183539000,-9.74183538999995-76.33068876
101107,HUANUCO,YAROWILCA,PAMPAMARCA,226565,Antapampa,ANTAPAMPA,0,1,G,1011070024,,1011070024,IGN,3619,-76.66967501000,-9.74210328000,-9.74210327999998-76.6696750099999
020508,ANCASH,BOLOGNESI,HUALLANCA,242931,Jatumpampa,JATUMPAMPA,0,0,,,,,IGN,4166,-77.00849990000,-9.74207302000,-9.74207301999996-77.0084998999999
